,phi_yaw_arr,phi_pitch_arr,time_arr
226,-14.446980661292093,6.91381452173342,11.355487823486328
227,-14.136390436931986,9.418703286352399,11.40941858291626
228,-14.136390436931986,9.418703286352399,11.454427480697632
229,-14.136390436931986,9.418703286352399,11.504627704620361
230,-13.054345181323441,10.771547967422308,11.565990209579468
231,-13.054345181323441,10.771547967422308,11.605640172958374
232,-13.054345181323441,10.771547967422308,11.655391693115234
233,-10.204273410518867,11.175433601444526,11.723825216293335
234,-10.204273410518867,11.175433601444526,11.757895231246948
235,-10.204273410518867,11.175433601444526,11.806972980499268
236,-10.204273410518867,11.175433601444526,11.858257055282593
237,-8.023064163296388,12.098500520671191,11.914752006530762
238,-8.023064163296388,12.098500520671191,11.959041595458984
239,-8.023064163296388,12.098500520671191,12.010063171386719
240,-6.241429635359708,12.026731990963436,12.06663465499878
241,-6.241429635359708,12.026731990963436,12.108484029769897
242,-6.241429635359708,12.026731990963436,12.159757614135742
243,-3.42300867337197,13.844258249757347,12.224595308303833
244,-3.42300867337197,13.844258249757347,12.265451192855835
245,-3.42300867337197,13.844258249757347,12.313995599746704
246,-3.4204459229030464,13.858660996357246,12.36768627166748
247,-3.4204459229030464,13.858660996357246,12.41130805015564
248,-3.4204459229030464,13.858660996357246,12.461522817611694
249,-3.4204459229030464,13.858660996357246,12.522024154663086
250,-3.4204459229030464,13.858660996357246,12.56046462059021
251,-3.4204459229030464,13.858660996357246,12.610727310180664
252,-3.4204459229030464,13.858660996357246,12.667554378509521
253,-3.4204459229030464,13.858660996357246,12.711121797561646
254,-3.4204459229030464,13.858660996357246,12.761277675628662
255,-3.4204459229030464,13.858660996357246,12.81241250038147
256,-3.4204459229030464,13.858660996357246,12.862751007080078
257,-3.4204459229030464,13.858660996357246,12.912036895751953
258,-3.4204459229030464,13.858660996357246,12.962188720703125
259,-3.4204459229030464,13.858660996357246,13.014752388000488
260,-3.4204459229030464,13.858660996357246,13.063152313232422
261,-3.4204459229030464,13.858660996357246,13.11302375793457
262,-3.4204459229030464,13.858660996357246,13.164874076843262
263,-3.4204459229030464,13.858660996357246,13.214289665222168
264,-3.4204459229030464,13.858660996357246,13.263461351394653
265,-3.4204459229030464,13.858660996357246,13.315191507339478
266,-3.4204459229030464,13.858660996357246,13.363835573196411
267,-3.4204459229030464,13.858660996357246,13.413825750350952
268,-3.4204459229030464,13.858660996357246,13.4667649269104
269,-3.4204459229030464,13.858660996357246,13.514320373535156
270,-3.4204459229030464,13.858660996357246,13.56438946723938
271,6.946823193882687,16.608907231479492,13.619225263595581
272,6.946823193882687,16.608907231479492,13.66600513458252
273,6.946823193882687,16.608907231479492,13.715070724487305
274,6.946823193882687,16.608907231479492,13.765348196029663
275,6.836176920139369,16.693332291776322,13.83168911933899
276,6.836176920139369,16.693332291776322,13.867003917694092
277,6.836176920139369,16.693332291776322,13.916090488433838
278,6.836176920139369,16.693332291776322,13.992320537567139
279,6.836176920139369,16.693332291776322,14.01667046546936
280,6.836176920139369,16.693332291776322,14.066716432571411
281,6.836176920139369,16.693332291776322,14.11712908744812
282,6.836176920139369,16.693332291776322,14.170587301254272
283,6.836176920139369,16.693332291776322,14.217491865158081
284,6.836176920139369,16.693332291776322,14.267416715621948
285,6.836176920139369,16.693332291776322,14.319993019104004
286,6.836176920139369,16.693332291776322,14.368011951446533
287,6.836176920139369,16.693332291776322,14.418220043182373
288,6.836176920139369,16.693332291776322,14.468358278274536
289,6.836176920139369,16.693332291776322,14.520341873168945
290,6.836176920139369,16.693332291776322,14.568565368652344
291,6.836176920139369,16.693332291776322,14.61899209022522
292,6.836176920139369,16.693332291776322,14.671872854232788
293,6.836176920139369,16.693332291776322,14.719433307647705
294,6.836176920139369,16.693332291776322,14.77109432220459
295,6.836176920139369,16.693332291776322,14.829418659210205
296,6.836176920139369,16.693332291776322,14.870362997055054
297,6.836176920139369,16.693332291776322,14.920090436935425
298,6.836176920139369,16.693332291776322,14.970715045928955
299,6.836176920139369,16.693332291776322,15.022237777709961
300,6.836176920139369,16.693332291776322,15.070824146270752
301,6.836176920139369,16.693332291776322,15.120680093765259
302,6.836176920139369,16.693332291776322,15.187020301818848
303,6.836176920139369,16.693332291776322,15.22160816192627
304,6.836176920139369,16.693332291776322,15.271450996398926
305,6.725358518319364,19.498289355505566,15.33745527267456
306,6.725358518319364,19.498289355505566,15.37185287475586
307,6.725358518319364,19.498289355505566,15.421883344650269
308,6.725358518319364,19.498289355505566,15.472443342208862
309,6.161782447158937,18.08195542581048,15.52857494354248
310,6.161782447158937,18.08195542581048,15.572706937789917
311,6.161782447158937,18.08195542581048,15.623106956481934
312,6.161782447158937,18.08195542581048,15.679885864257812
313,6.161782447158937,18.08195542581048,15.737837553024292
314,6.161782447158937,18.08195542581048,15.788047790527344
315,3.6581430983966876,16.583846151829434,15.852449655532837
316,3.6581430983966876,16.583846151829434,15.888725996017456
317,3.6581430983966876,16.583846151829434,15.938602924346924
318,2.971638218158742,15.648646662320585,15.999137163162231
319,2.971638218158742,15.648646662320585,16.040916681289673
320,2.971638218158742,15.648646662320585,16.089287757873535
321,2.971638218158742,15.648646662320585,16.14022445678711
322,2.2866946409865,15.04952222905101,16.20137095451355
323,2.2866946409865,15.04952222905101,16.24145746231079
324,2.2866946409865,15.04952222905101,16.289917707443237
325,2.2866946409865,15.04952222905101,16.340092658996582
326,1.487292668692819,14.72002401912804,16.398276329040527
327,1.487292668692819,14.72002401912804,16.44040584564209
328,1.487292668692819,14.72002401912804,16.490461587905884
329,1.3684335782159365,14.05931688608108,16.548983573913574
330,1.3684335782159365,14.05931688608108,16.591388702392578
331,1.3684335782159365,14.05931688608108,16.641269207000732
332,1.3684335782159365,14.05931688608108,16.69333291053772
333,1.4793169345809347,12.748918142002044,16.748369693756104
334,1.4793169345809347,12.748918142002044,16.79161286354065
335,1.4793169345809347,12.748918142002044,16.84231734275818
336,1.7052595597447966,12.373268009036565,16.910995483398438
337,1.7052595597447966,12.373268009036565,16.94291877746582
338,1.7052595597447966,12.373268009036565,16.992665767669678
339,1.814570802177963,11.954799973570234,17.05610752105713
340,1.814570802177963,11.954799973570234,17.093408584594727
341,1.814570802177963,11.954799973570234,17.143306016921997
342,1.814570802177963,11.954799973570234,17.19396185874939
343,4.17069178039755,10.843805897826673,17.24859929084778
344,4.17069178039755,10.843805897826673,17.2936692237854
345,4.17069178039755,10.843805897826673,17.344336986541748
346,6.594771081676741,9.735828058570991,17.400992155075073
347,6.594771081676741,9.735828058570991,17.44461965560913
348,6.594771081676741,9.735828058570991,17.49470853805542
349,11.561573893446191,9.021440920841004,17.56118631362915
350,11.561573893446191,9.021440920841004,17.597496509552002
351,11.561573893446191,9.021440920841004,17.64598035812378
352,11.561573893446191,9.021440920841004,17.696410417556763
353,15.949165082710671,8.396993310086078,17.75345492362976
354,15.949165082710671,8.396993310086078,17.796612977981567
355,15.949165082710671,8.396993310086078,17.846670627593994
356,17.47997964790836,7.32210328544651,17.90412974357605
357,17.47997964790836,7.32210328544651,17.963810443878174
358,17.47997964790836,7.32210328544651,18.013291597366333
359,17.79414042513914,6.841556591329055,18.07596468925476
360,17.79414042513914,6.841556591329055,18.115233898162842
361,17.79414042513914,6.841556591329055,18.16390872001648
362,17.79414042513914,6.673989228063134,18.218019008636475
363,17.79414042513914,6.673989228063134,18.265331745147705
364,17.79414042513914,6.673989228063134,18.31475591659546
365,17.79414042513914,6.673989228063134,18.36475157737732
366,16.186617212484812,6.129907838326763,18.422054529190063
367,16.186617212484812,6.129907838326763,18.465226888656616
368,16.186617212484812,6.129907838326763,18.515132427215576
369,16.186617212484812,6.129907838326763,18.565743684768677
370,11.36546018046232,5.914112136980889,18.6205575466156
371,11.36546018046232,5.914112136980889,18.66567897796631
372,11.36546018046232,5.914112136980889,18.71624493598938
373,6.01236575293276,6.018037405684423,18.773483753204346
374,6.01236575293276,6.018037405684423,18.816490650177002
375,6.01236575293276,6.018037405684423,18.86821722984314
376,1.0002953609898837,8.102243679220269,18.931718587875366
377,1.0002953609898837,8.102243679220269,18.973867416381836
378,1.0002953609898837,8.102243679220269,19.017216205596924
379,1.0002953609898837,8.102243679220269,19.068686723709106
380,-6.088738981695796,6.7462471584675,19.129380226135254
381,-6.088738981695796,6.7462471584675,19.170447826385498
382,-6.088738981695796,6.7462471584675,19.228067874908447
383,-9.51801493695106,6.7462471584675,19.290567874908447
384,-9.51801493695106,6.7462471584675,19.330585718154907
385,-9.51801493695106,6.7462471584675,19.379096031188965
386,-10.683807605056394,5.65619725299197,19.443031549453735
387,-10.683807605056394,5.65619725299197,19.483538150787354
388,-10.683807605056394,5.65619725299197,19.529919624328613
389,-10.549102981852446,6.140904743496618,19.592434883117676
390,-10.549102981852446,6.140904743496618,19.63076901435852
391,-10.549102981852446,6.140904743496618,19.68071746826172
392,-10.549102981852446,6.140904743496618,19.730757236480713
393,-10.89339133962526,5.738539671517634,19.795989990234375
394,-10.89339133962526,5.738539671517634,19.83109164237976
395,-10.89339133962526,5.738539671517634,19.881101369857788
396,-12.582441695745954,4.354243577285056,19.940459489822388
397,-12.582441695745954,4.354243577285056,19.981823444366455
398,-12.582441695745954,4.354243577285056,20.031877994537354
399,-15.477166126679531,1.5476275923399303,20.08797812461853
400,-15.477166126679531,1.5476275923399303,20.13252282142639
401,-15.477166126679531,1.5476275923399303,20.182248830795288
402,-15.477166126679531,1.5476275923399303,20.23247194290161
403,-14.814888979684607,0.728229889367471,20.30088233947754
404,-14.814888979684607,0.728229889367471,20.334917545318604
405,-14.814888979684607,0.728229889367471,20.38475775718689
406,-14.814888979684607,0.728229889367471,20.43582248687744
407,-14.6331510149362,0.0,20.499191999435425
408,-14.6331510149362,0.0,20.53582787513733
409,-14.6331510149362,0.0,20.5861074924469
410,-14.518718855836116,-0.1440271716381183,20.65075707435608
411,-14.518718855836116,-0.1440271716381183,20.68801498413086
412,-14.518718855836116,-0.1440271716381183,20.73625159263611
413,-14.513231438783524,-0.1437005471009556,20.796711921691895
414,-14.513231438783524,-0.1437005471009556,20.835153818130493
415,-14.513231438783524,-0.1437005471009556,20.884926795959473
416,-14.513231438783524,-0.1437005471009556,20.93562912940979
417,-15.221323568633856,-0.1437005471009556,20.9925377368927
418,-15.221323568633856,-0.1437005471009556,21.036096811294556
419,-15.221323568633856,-0.1437005471009556,21.08598303794861
420,-15.469709716939624,-0.07225793040436734,21.155457258224487
421,-15.469709716939624,-0.07225793040436734,21.202948808670044
422,-15.469709716939624,-0.07225793040436734,21.253072500228882
423,-15.2008560198292,1.1753839565416087,21.32936429977417
424,-15.2008560198292,1.1753839565416087,21.35679817199707
425,-15.2008560198292,1.1753839565416087,21.40566372871399
426,-15.2008560198292,1.1753839565416087,21.45456337928772
427,-14.99253640390268,3.549464694463502,21.51072669029236
428,-14.99253640390268,3.549464694463502,21.556527137756348
429,-14.99253640390268,3.549464694463502,21.60713839530945
430,-14.99253640390268,3.549464694463502,21.667243719100952
431,-14.99253640390268,3.549464694463502,21.705721855163574
432,-14.99253640390268,3.549464694463502,21.75540590286255
433,-19.643630162597063,6.962042859813374,21.813997983932495
434,-19.643630162597063,6.962042859813374,21.857436180114746
435,-19.643630162597063,6.962042859813374,21.90617609024048
436,-19.643630162597063,6.962042859813374,21.957086324691772
437,-21.531382743255403,5.303534665686035,22.0117506980896
438,-21.531382743255403,5.303534665686035,22.05802035331726
439,-21.531382743255403,5.303534665686035,22.10862922668457
440,-20.7632632502185,5.18357230591225,22.161537647247314
441,-20.7632632502185,5.18357230591225,22.208196878433228
442,-20.7632632502185,5.18357230591225,22.257970094680786
443,-20.732193066272625,4.613493525058747,22.318723440170288
444,-20.732193066272625,4.613493525058747,22.35847496986389
445,-20.732193066272625,4.613493525058747,22.408340454101562
446,-20.732193066272625,4.613493525058747,22.460057258605957
447,-19.408217474098205,3.8168421657353093,22.520875692367554
448,-19.408217474098205,3.8168421657353093,22.558918952941895
449,-19.408217474098205,3.8168421657353093,22.61120367050171
450,-16.46454409373284,4.257281392463639,22.673322677612305
451,-16.46454409373284,4.257281392463639,22.709649085998535
452,-16.46454409373284,4.257281392463639,22.761410236358643
453,-10.262859396513953,4.033615586341179,22.817277193069458
454,-10.262859396513953,4.033615586341179,22.86037278175354
455,-10.262859396513953,4.033615586341179,22.910378456115723
456,-3.3385375200071477,3.4775326770703003,22.978208541870117
457,-3.3385375200071477,3.4775326770703003,23.011281967163086
458,-3.3385375200071477,3.4775326770703003,23.06109929084778
459,-3.3385375200071477,3.4775326770703003,23.116923809051514
460,3.1455018553221765,3.065465775688633,23.168263912200928
461,3.1455018553221765,3.065465775688633,23.21170210838318
462,3.1455018553221765,3.065465775688633,23.26205325126648
463,8.927882595493939,2.910027742871101,23.323519229888916
464,8.927882595493939,2.910027742871101,23.366058826446533
465,8.927882595493939,2.910027742871101,23.41428828239441
466,17.318436951100082,1.9384761531492103,23.474837064743042
467,17.318436951100082,1.9384761531492103,23.51309370994568
468,17.318436951100082,1.9384761531492103,23.56803584098816
469,24.237216385955406,0.36532815430422083,23.642824411392212
470,24.237216385955406,0.36532815430422083,23.666328191757202
471,24.237216385955406,0.36532815430422083,23.718189477920532
472,25.718475697631806,0.3612877989301193,23.774677991867065
473,25.718475697631806,0.3612877989301193,23.816692352294922
474,25.718475697631806,0.3612877989301193,23.86723232269287
475,25.718475697631806,0.3612877989301193,23.922043561935425
476,25.718475697631806,0.3612877989301193,23.96972918510437
477,25.718475697631806,0.3612877989301193,24.017505884170532
478,25.718475697631806,0.3612877989301193,24.069171667099
479,25.718475697631806,0.3612877989301193,24.126432418823242
480,25.718475697631806,0.3612877989301193,24.168283939361572
481,25.718475697631806,0.3612877989301193,24.2183198928833
482,25.718475697631806,0.3612877989301193,24.269195795059204
483,25.718475697631806,0.3612877989301193,24.31894326210022
484,25.718475697631806,0.3612877989301193,24.369407892227173
485,25.718475697631806,0.3612877989301193,24.43183398246765
486,25.718475697631806,0.3612877989301193,24.468981981277466
487,25.718475697631806,0.3612877989301193,24.52116560935974
488,25.718475697631806,0.3612877989301193,24.57149910926819
489,25.718475697631806,0.3612877989301193,24.620742797851562
490,25.718475697631806,0.3612877989301193,24.66997528076172
491,25.718475697631806,0.3612877989301193,24.7235209941864
492,25.718475697631806,0.3612877989301193,24.77209758758545
493,25.718475697631806,0.3612877989301193,24.82080912590027
494,25.12489096405818,0.5035192096790233,24.890230417251587
495,25.12489096405818,0.5035192096790233,24.930463790893555
496,24.362673136879057,-0.21677342060586824,24.999828577041626
497,24.362673136879057,-0.21677342060586824,25.03081774711609
498,24.362673136879057,-0.21677342060586824,25.080910682678223
499,24.362673136879057,-0.21677342060586824,25.131412267684937
500,21.371192620192218,0.728229889367471,25.186065673828125
501,21.371192620192218,0.728229889367471,25.231477737426758
502,21.371192620192218,0.728229889367471,25.281823873519897
503,20.5673075858419,0.9539833303535445,25.340518951416016
504,20.5673075858419,0.9539833303535445,25.382065773010254
505,20.5673075858419,0.9539833303535445,25.432069301605225
506,15.366322288342342,0.36613011252801364,25.491740465164185
507,15.366322288342342,0.36613011252801364,25.532654762268066
508,15.366322288342342,0.36613011252801364,25.58309292793274
509,15.366322288342342,0.36613011252801364,25.63372230529785
510,9.501078054734124,-1.0239998018412724,25.68780827522278
511,9.501078054734124,-1.0239998018412724,25.73347020149231
512,9.501078054734124,-1.0239998018412724,25.783870220184326
513,3.7543097701995225,0.0,25.838576555252075
514,3.7543097701995225,0.0,25.884818077087402
515,3.7543097701995225,0.0,25.934250593185425
516,-1.4425703884834107,1.7763568394002505e-15,25.99785614013672
517,-1.4425703884834107,1.7763568394002505e-15,26.037658214569092
518,-1.4425703884834107,1.7763568394002505e-15,26.08516788482666
519,-1.4425703884834107,1.7763568394002505e-15,26.13620138168335
520,-8.452319081251229,-0.7249980585476727,26.190427780151367
521,-8.452319081251229,-0.7249980585476727,26.23596978187561
522,-8.452319081251229,-0.7249980585476727,26.286651372909546
523,-16.169967916205046,-0.2887054379990719,26.344321489334106
524,-16.169967916205046,-0.2887054379990719,26.38718295097351
525,-16.169967916205046,-0.2887054379990719,26.436782598495483
526,-20.34357892528583,-0.2177466921901754,26.499038457870483
527,-20.34357892528583,-0.2177466921901754,26.537457704544067
528,-20.34357892528583,-0.2177466921901754,26.587316036224365
529,-22.005445984431258,0.36371797305044495,26.64858055114746
530,-22.005445984431258,0.36371797305044495,26.689011335372925
531,-22.005445984431258,0.36371797305044495,26.738104343414307
532,-22.005445984431258,0.36371797305044495,26.7879695892334
533,-22.550286022396136,0.5800030750929288,26.847235441207886
534,-22.550286022396136,0.5800030750929288,26.88887619972229
